weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,message,rain.1h
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806432.0,-14400.0,3870282.0,Talcahuano,200,-73.1167,-36.7167,40.68,35.38,40.68,40.68,1024.0,87.0,8.05,210.0,,0.0,1.0,8499.0,CL,1627818602.0,1627855643.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806432.0,-3600.0,3374120.0,Vila do Maio,200,-23.2167,15.1333,75.99,76.96,75.99,75.99,1015.0,78.0,15.55,1.0,16.37,96.0,1.0,2462.0,CV,1627802123.0,1627848171.0,1015.0,1015.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806432.0,7200.0,1052373.0,Beira,200,34.8389,-19.8436,73.49,73.98,73.49,73.49,1027.0,73.0,6.91,230.0,,20.0,1.0,2194.0,MZ,1627791005.0,1627831423.0,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806432.0,18000.0,1488429.0,Uray,200,64.7758,60.1247,63.61,64.18,63.61,63.61,1003.0,96.0,7.27,178.0,13.91,100.0,,,RU,1627773640.0,1627834419.0,1003.0,996.0,,0.14
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806432.0,10800.0,262143.0,Galatas,200,23.4489,37.4962,97.34,106.32,94.05,103.6,1010.0,44.0,9.08,341.0,11.68,0.0,2.0,2019883.0,GR,1627788614.0,1627839282.0,1010.0,1009.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806432.0,25200.0,1510689.0,Baykit,200,96.37,61.67,74.28,73.2,74.28,74.28,1012.0,38.0,3.6,147.0,4.99,100.0,,,RU,1627765369.0,1627827525.0,1012.0,995.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806432.0,32400.0,2112802.0,Hasaki,200,140.8333,35.7333,85.5,98.1,84.6,88.29,1003.0,81.0,10.16,173.0,13.02,9.0,1.0,7955.0,JP,1627760653.0,1627810900.0,1003.0,1003.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806433.0,28800.0,1786855.0,Yatou,200,122.3833,37.15,83.05,89.6,83.05,83.05,999.0,74.0,11.79,172.0,12.8,76.0,,,CN,1627764901.0,1627815507.0,999.0,995.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806433.0,-14400.0,3663503.0,Manicoré,200,-61.3003,-5.8092,69.75,70.84,69.75,69.75,1016.0,94.0,0.0,0.0,,0.0,1.0,8397.0,BR,1627812929.0,1627855645.0,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806433.0,32400.0,1853371.0,Ryōtsu-minato,200,138.4333,38.0833,82.36,89.15,82.36,82.36,1003.0,78.0,4.07,22.0,4.9,18.0,1.0,8051.0,JP,1627760923.0,1627811782.0,1003.0,1002.0,,0.41
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806433.0,7200.0,2685750.0,Östersund,200,14.6357,63.1792,50.45,48.76,50.45,52.61,999.0,76.0,14.97,290.0,,75.0,1.0,1774.0,SE,1627784265.0,1627847861.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806433.0,28800.0,1528998.0,Yumen,200,97.2,40.2833,87.66,84.15,87.66,87.66,1000.0,19.0,14.32,293.0,17.27,90.0,,,CN,1627770517.0,1627821979.0,1000.0,851.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,9284.0,1627806433.0,25200.0,1630058.0,Karaton,200,106.1045,-6.3424,89.96,102.56,85.33,89.96,1009.0,68.0,2.57,246.0,4.9,58.0,2.0,2038545.0,ID,1627772798.0,1627815424.0,1009.0,992.0,,0.15
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806433.0,-10800.0,3839307.0,Rawson,200,-65.1023,-43.3002,44.33,36.84,44.33,44.33,1023.0,55.0,17.09,351.0,29.33,87.0,,,AR,1627817556.0,1627852842.0,1023.0,1022.0,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806433.0,25200.0,1586350.0,Cam Ranh,200,109.1591,11.9214,96.76,108.75,96.76,96.76,1002.0,49.0,11.5,210.0,,40.0,1.0,9304.0,VN,1627770617.0,1627816139.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806433.0,-28800.0,5861897.0,Fairbanks,200,-147.7164,64.8378,65.37,64.53,62.1,68.34,1014.0,62.0,8.05,240.0,,1.0,1.0,7684.0,US,1627822338.0,1627887714.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806433.0,-14400.0,3460087.0,Jardim,200,-56.1381,-21.4803,61.48,59.83,61.48,61.48,1024.0,53.0,5.17,123.0,17.31,99.0,,,BR,1627812977.0,1627853119.0,1024.0,994.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806433.0,-10800.0,3382867.0,Totness,200,-56.3167,5.8833,76.1,77.59,76.1,76.1,1015.0,89.0,6.24,113.0,9.08,83.0,,,SR,1627810822.0,1627855360.0,1015.0,1015.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806434.0,18000.0,1539210.0,Purpe,200,76.6897,64.4803,68.18,66.67,68.18,68.18,1010.0,42.0,9.84,188.0,11.81,94.0,,,RU,1627768582.0,1627833759.0,1010.0,1004.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806434.0,25200.0,1488167.0,Ust'-Koksa,200,85.6108,50.2696,75.02,73.78,75.02,75.02,1010.0,33.0,3.83,294.0,5.41,72.0,,,RU,1627771539.0,1627826520.0,1010.0,903.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806434.0,23400.0,1310120.0,Mawlaik,200,94.4167,23.6333,85.23,97.83,85.23,85.23,1000.0,86.0,1.36,193.0,3.11,95.0,,,MM,1627773119.0,1627820713.0,1000.0,988.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,7365.0,1627806434.0,25200.0,1625929.0,Sungai Penuh,200,101.3833,-2.0833,69.73,70.72,69.73,69.73,1012.0,92.0,3.06,243.0,4.56,97.0,,,ID,1627773597.0,1627816891.0,1012.0,899.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806434.0,3600.0,2651753.0,Cullen,200,-2.8182,57.6904,52.92,52.0,51.37,54.66,1011.0,87.0,7.0,311.0,24.0,92.0,2.0,2002606.0,GB,1627790789.0,1627849715.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806434.0,-18000.0,3516171.0,Barra de Tecoanapa,200,-98.75,16.5167,79.45,79.45,79.45,79.45,1013.0,87.0,5.21,319.0,6.44,100.0,,,MX,1627820136.0,1627866413.0,1013.0,1013.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806434.0,-14400.0,5110365.0,Broome,200,-75.833,42.2506,54.07,53.6,50.94,57.58,997.0,94.0,1.99,135.0,8.01,1.0,2.0,2036074.0,US,1627811780.0,1627863769.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806434.0,10800.0,1065222.0,Fandriana,200,47.3833,-20.2333,54.7,53.64,54.7,54.7,1027.0,80.0,6.33,86.0,11.07,93.0,,,MG,1627788030.0,1627828378.0,1027.0,875.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806434.0,-18000.0,3670218.0,San Andrés,200,-81.7006,12.5847,81.86,87.96,81.86,81.86,1011.0,78.0,22.48,63.0,26.91,79.0,,,CO,1627816375.0,1627861991.0,1011.0,1011.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806434.0,10800.0,686090.0,Asău,200,26.4,46.4333,81.45,82.18,79.29,85.75,1012.0,50.0,0.72,205.0,6.64,0.0,2.0,2033571.0,RO,1627786526.0,1627839953.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806434.0,-10800.0,3392887.0,Patos,200,-37.28,-7.0244,72.61,72.72,72.61,72.61,1018.0,67.0,13.06,150.0,24.07,98.0,,,BR,1627807260.0,1627849785.0,1018.0,990.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806435.0,-18000.0,3652567.0,Quevedo,200,-79.45,-1.0333,71.92,73.04,71.92,71.92,1012.0,90.0,5.19,204.0,12.77,99.0,,,EC,1627816913.0,1627860372.0,1012.0,1005.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806239.0,10800.0,335288.0,Hāgere Hiywet,200,37.85,8.9833,66.36,66.36,66.36,66.36,1017.0,78.0,4.54,289.0,5.32,65.0,,,ET,1627787973.0,1627833010.0,1017.0,802.0,,0.49
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806435.0,21600.0,1524889.0,Chardara,200,67.9692,41.2547,93.36,89.4,93.36,93.36,1000.0,18.0,5.61,272.0,7.65,98.0,,,KZ,1627777394.0,1627829132.0,1000.0,972.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806435.0,3600.0,2318123.0,Yenagoa,200,6.2642,4.9247,80.44,84.25,80.44,80.44,1017.0,74.0,5.77,250.0,9.24,100.0,,,NG,1627795877.0,1627840267.0,1017.0,1016.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806435.0,-28800.0,5557293.0,Sitka,200,-135.33,57.0531,60.69,60.6,60.69,60.69,1021.0,88.0,3.44,280.0,,90.0,1.0,7795.0,US,1627822845.0,1627881261.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806435.0,7200.0,217570.0,Buta,200,24.73,2.7858,81.3,84.61,81.3,81.3,1015.0,67.0,2.95,297.0,6.42,63.0,,,CD,1627791613.0,1627835667.0,1015.0,970.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806435.0,10800.0,506278.0,Porkhov,200,29.5561,57.765,75.09,74.84,75.09,75.09,1004.0,54.0,9.53,236.0,18.34,51.0,1.0,8928.0,RU,1627782983.0,1627841982.0,1004.0,998.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806435.0,-10800.0,3391889.0,Pitimbu,200,-34.8086,-7.4706,73.99,75.04,73.99,73.99,1018.0,84.0,16.82,164.0,24.72,20.0,1.0,8391.0,BR,1627806702.0,1627849156.0,1018.0,1017.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806435.0,32400.0,7671223.0,Kloulklubed,200,134.2556,7.0419,84.09,92.39,84.09,84.09,1007.0,75.0,13.47,225.0,14.9,100.0,,,PW,1627764990.0,1627809720.0,1007.0,1007.0,,0.25
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806435.0,7200.0,3356264.0,Keetmanshoop,200,18.1333,-26.5833,63.52,60.84,63.52,63.52,1032.0,27.0,9.22,30.0,,0.0,1.0,2264.0,NA,1627795629.0,1627834818.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806436.0,25200.0,1650434.0,Bambanglipuro,200,110.2833,-7.95,80.78,84.72,80.78,80.78,1010.0,73.0,16.08,145.0,18.84,58.0,,,ID,1627771922.0,1627814294.0,1010.0,1007.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806436.0,-14400.0,5207080.0,Pottsville,200,-76.1955,40.6857,57.69,57.67,52.59,62.38,1013.0,96.0,2.53,126.0,2.42,4.0,2.0,2009964.0,US,1627812101.0,1627863622.0,1013.0,988.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806436.0,7200.0,933488.0,Machaneng,200,27.4886,-23.1862,61.61,59.77,61.61,61.61,1030.0,49.0,2.95,135.0,3.0,0.0,,,BW,1627793067.0,1627832890.0,1030.0,934.0,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806280.0,7200.0,3038789.0,Abbeville,200,1.8333,50.1,62.89,62.55,62.01,64.49,1012.0,78.0,12.15,264.0,15.23,41.0,2.0,2011713.0,FR,1627791702.0,1627846568.0,1012.0,1011.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806436.0,10800.0,298033.0,Viranşehir,200,39.7631,37.2353,99.5,95.85,99.5,99.5,1001.0,17.0,12.59,85.0,10.2,58.0,,,TR,1627784731.0,1627835334.0,1001.0,941.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806436.0,32400.0,1863521.0,Gōtsuchō,200,132.2167,35.0,84.34,92.64,84.34,84.34,1001.0,74.0,4.27,14.0,3.22,98.0,1.0,8039.0,JP,1627762814.0,1627812875.0,1001.0,998.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806436.0,-14400.0,3460355.0,Jaciara,200,-54.9683,-15.9653,63.72,61.66,63.72,63.72,1020.0,40.0,0.38,246.0,0.81,4.0,,,BR,1627812223.0,1627853311.0,1020.0,979.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806436.0,19800.0,1267716.0,Karmāla,200,75.2,18.4167,85.01,87.51,85.01,85.01,1005.0,54.0,23.91,273.0,28.39,100.0,,,IN,1627778213.0,1627824843.0,1005.0,945.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806436.0,7200.0,3120811.0,Hernani,200,-1.9762,43.2662,64.42,64.22,59.41,68.92,1018.0,78.0,3.0,136.0,8.01,75.0,2.0,2010406.0,ES,1627793882.0,1627846217.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806436.0,7200.0,3361934.0,Saldanha,200,17.9442,-33.0117,53.65,52.63,53.65,53.65,1025.0,83.0,7.36,185.0,8.77,37.0,1.0,1943.0,ZA,1627796335.0,1627834203.0,1025.0,1022.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806436.0,-36000.0,4033375.0,Tevaitoa,200,-151.5,-16.7833,76.84,77.38,76.84,76.84,1016.0,67.0,15.01,110.0,14.36,66.0,,,PF,1627749076.0,1627789998.0,1016.0,1016.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806437.0,-18000.0,3827406.0,Benito Juarez,200,-99.165,19.385,58.86,58.33,56.84,59.0,1017.0,83.0,0.0,0.0,,75.0,2.0,2040357.0,MX,1627819985.0,1627866763.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806437.0,28800.0,1623424.0,Tondano,200,124.9112,1.3038,80.69,86.81,80.69,80.69,1008.0,86.0,3.89,191.0,6.29,58.0,1.0,9356.0,ID,1627767686.0,1627811509.0,1008.0,932.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806437.0,43200.0,2194098.0,Ahipara,200,173.1667,-35.1667,52.11,51.01,52.11,52.11,1011.0,85.0,5.46,177.0,6.8,0.0,,,NZ,1627759346.0,1627796687.0,1011.0,1009.0,,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,3219.0,1627806437.0,-25200.0,5720495.0,Coos Bay,200,-124.2179,43.3665,57.56,57.72,54.95,61.32,1020.0,100.0,11.5,350.0,,90.0,1.0,5239.0,US,1627823226.0,1627875547.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806437.0,32400.0,2022463.0,Khilok,200,110.4676,51.3674,74.84,73.81,74.84,74.84,1005.0,38.0,4.52,261.0,12.06,23.0,,,RU,1627765322.0,1627820806.0,1005.0,914.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806437.0,-21600.0,5826027.0,Gillette,200,-105.5022,44.2911,63.52,62.15,61.68,63.52,1027.0,55.0,9.22,170.0,,1.0,1.0,4190.0,US,1627818580.0,1627871210.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806437.0,20700.0,1283217.0,Khanbari,200,87.2039,27.3747,83.12,90.68,83.12,83.12,1001.0,77.0,4.59,183.0,4.12,64.0,,,NP,1627774479.0,1627822815.0,1001.0,900.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806437.0,-3600.0,3374210.0,São Filipe,200,-24.4956,14.8961,74.53,75.69,74.53,74.53,1015.0,85.0,7.47,49.0,12.15,77.0,,,CV,1627802450.0,1627848458.0,1015.0,1003.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806437.0,10800.0,878054.0,Masuguru,200,38.4167,-11.3667,81.37,80.94,81.37,81.37,1022.0,40.0,8.08,154.0,13.62,56.0,,,TZ,1627789440.0,1627831271.0,1022.0,1003.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806438.0,-21600.0,5495360.0,Tucumcari,200,-103.725,35.1717,69.64,69.96,68.94,69.64,1024.0,78.0,12.66,30.0,,75.0,1.0,6002.0,US,1627819449.0,1627869488.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806438.0,-14400.0,5992836.0,Kirkland Lake,200,-80.0377,48.1446,52.09,51.37,47.23,52.09,1012.0,93.0,3.85,3.0,5.59,94.0,1.0,664.0,CA,1627811771.0,1627865797.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806438.0,14400.0,934649.0,Cap Malheureux,200,57.6142,-19.9842,74.46,74.86,74.46,75.69,1024.0,69.0,14.0,117.0,30.0,0.0,2.0,2002134.0,MU,1627785553.0,1627825944.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806438.0,18000.0,1168700.0,Ormara,200,64.6357,25.2088,82.38,90.3,82.38,82.38,999.0,82.0,19.24,240.0,19.26,100.0,,,PK,1627780116.0,1627828011.0,999.0,999.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806225.0,-18000.0,4670234.0,Alice,200,-98.0697,27.7523,77.79,79.68,76.89,82.31,1015.0,94.0,8.05,180.0,,1.0,1.0,3275.0,US,1627818923.0,1627867299.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806438.0,19800.0,1272237.0,Dumka,200,87.25,24.2667,90.39,100.62,90.39,90.39,997.0,60.0,6.58,179.0,8.77,100.0,,,IN,1627774779.0,1627822493.0,997.0,981.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806438.0,32400.0,2016405.0,Smolenka,200,113.4974,52.1352,69.87,69.01,69.87,69.87,1007.0,52.0,2.24,0.0,,20.0,1.0,8890.0,RU,1627764413.0,1627820261.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806438.0,14400.0,286245.0,Sur,200,59.5289,22.5667,98.58,107.64,98.58,98.58,999.0,42.0,2.42,136.0,3.6,91.0,,,OM,1627781596.0,1627828981.0,999.0,998.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806438.0,-18000.0,4726521.0,San Patricio,200,-97.5169,28.017,80.82,86.02,77.41,84.07,1015.0,80.0,9.06,190.0,19.66,4.0,2.0,2040001.0,US,1627818763.0,1627867194.0,1015.0,1013.0,,
"[{'id': 503, 'main': 'Rain', 'description': 'very heavy rain', 'icon': '10d'}]",stations,10000.0,1627806438.0,18000.0,1282256.0,Hithadhoo,200,73.0833,-0.6,82.24,86.88,82.24,82.24,1012.0,70.0,6.17,107.0,6.13,96.0,,,MV,1627780273.0,1627823799.0,1012.0,1011.0,,20.51
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1627806438.0,28800.0,1791779.0,Wanning,200,110.3967,18.8003,91.89,104.49,91.89,91.89,997.0,62.0,12.75,216.0,15.64,100.0,,,CN,1627769730.0,1627816432.0,997.0,996.0,,1.16
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806438.0,43200.0,2126682.0,Bilibino,200,166.4372,68.0546,45.0,38.07,45.0,45.0,1011.0,50.0,15.61,49.0,16.84,95.0,,,RU,1627744032.0,1627815231.0,1011.0,976.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806438.0,3600.0,2643736.0,Londonderry,200,-7.3093,54.9981,56.93,55.94,56.93,56.93,1013.0,77.0,13.8,350.0,,75.0,1.0,1374.0,GB,1627792696.0,1627849963.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806439.0,-7200.0,3419842.0,Sisimiut,200,-53.6735,66.9395,51.69,49.8,51.69,51.69,1009.0,69.0,6.76,66.0,7.0,50.0,,,GL,1627798133.0,1627866780.0,1009.0,1008.0,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806439.0,14400.0,615844.0,Sioni,200,45.0239,41.9895,77.36,77.0,77.36,77.36,1012.0,47.0,5.88,133.0,4.45,49.0,1.0,8862.0,GE,1627782794.0,1627834746.0,1012.0,898.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806439.0,25200.0,1488903.0,Turukhansk,200,87.9833,65.8167,57.13,56.82,57.13,57.13,1013.0,91.0,4.41,173.0,13.04,100.0,,,RU,1627764949.0,1627831971.0,1013.0,1007.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806439.0,0.0,3416888.0,Grindavik,200,-22.4338,63.8424,52.57,52.23,52.27,54.55,1012.0,100.0,4.61,200.0,,90.0,1.0,90.0,IS,1627792810.0,1627857109.0,,,,0.87
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806439.0,-18000.0,4406282.0,Rolla,200,-91.7713,37.9514,65.61,66.09,63.59,69.15,1018.0,90.0,3.0,5.0,5.99,75.0,2.0,2009447.0,US,1627816223.0,1627866977.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806439.0,32400.0,1856068.0,Nago,200,127.9761,26.5881,86.68,99.28,82.47,87.46,999.0,78.0,13.13,165.0,19.46,98.0,1.0,8138.0,JP,1627764771.0,1627812954.0,999.0,999.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806439.0,36000.0,2025256.0,Chumikan,200,135.315,54.7183,57.4,55.94,57.4,57.4,1014.0,66.0,7.4,62.0,9.4,87.0,,,RU,1627758503.0,1627815699.0,1014.0,1013.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806439.0,-10800.0,3430443.0,Necochea,200,-58.7368,-38.5473,41.43,39.33,41.43,41.43,1033.0,83.0,3.62,210.0,4.16,0.0,,,AR,1627815380.0,1627851964.0,1033.0,1030.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806439.0,32400.0,2017215.0,Sangar,200,127.4739,63.9242,84.15,82.02,84.15,84.15,1013.0,29.0,6.91,293.0,7.78,0.0,,,RU,1627756705.0,1627821260.0,1013.0,1005.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806439.0,7200.0,3137469.0,Sørland,200,12.6934,67.667,48.63,43.92,48.63,48.63,1002.0,72.0,11.27,331.0,11.81,74.0,,,NO,1627781470.0,1627851588.0,1002.0,1000.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806440.0,3600.0,2317765.0,Zaria,200,7.7227,11.1113,73.8,74.91,73.8,73.8,1017.0,86.0,8.95,246.0,13.8,100.0,,,NG,1627795031.0,1627840413.0,1017.0,945.0,,0.12
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806440.0,-14400.0,3625066.0,Zaraza,200,-65.3245,9.3503,71.74,73.18,71.74,71.74,1015.0,97.0,1.86,311.0,1.99,100.0,,,VE,1627812708.0,1627857798.0,1015.0,1007.0,,
